company,report_year,activity,label,code_numeric
"Banco Santander, S.A.",2023,C1086 - Manufacture of 4 homogenised food preparations and dietetic food,,
"Banco Santander, S.A.",2023,C1920 - Manufacture of 5 refined petroleum products,,
"Banco Santander, S.A.",2023,C2410 - Manufacture of basic 6 iron and steel and of ferro alloys,,
"Banco Santander, S.A.",2023,C2732 - Manufacture of other 8 electronic and electric wires and cables,,
"Banco Santander, S.A.",2023,C2733 - Manufacture of wiring 9 devices,,
"Banco Santander, S.A.",2023,C3020 - Manufacture of 12 railway locomotives and rolling stock,,
"Banco Santander, S.A.",2023,F4120 - Construction of residential and non-residential buildings,,
"Banco Santander, S.A.",2023,F4211 - Construction of roads and motorways,,
"Banco Santander, S.A.",2023,F4222 - Construction of utility projects,,
"Banco Santander, S.A.",2023,M7022 - Business and other 44 management consultancy activities,,
"Banco Santander, S.A.",2023,M7112 - Engineering activities 45 and related technical consultancy,,
"Banco Santander, S.A.",2023,"M7490 - Other professional, 46 scientific and technical activities n.e.c.",,
"Banco Santander, S.A.",2023,"O Public administration and 53 defence, compulsory social security",,
Bayer AG,2023,"Construction, extension and operation of waste water collection and treatment",CCM,5.3
Bayer AG,2023,Renewal of waste water collection and treatment,CCM,5.4
Bayer AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Bayer AG,2023,Renovation of existing buildings,CCM,7.2
Bayer AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Bayer AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Bayer AG,2023,Acquisition and ownership of buildings,CCM,7.7
Bayer AG,2023,Manufacture of medicinal products,PPC,1.2
Bayer AG,2023,Manufacture of medicinal products,,
Bechtle AG,2023,Automobiles and lorries,,6.5
Bechtle AG,2023,Renovation of existing buildings,,7.2
Bechtle AG,2023,Energy-efficient equipment,,7.3
Bechtle AG,2023,Charging stations,,7.4
Bechtle AG,2023,Renewable energies,,7.6
Bechtle AG,2023,Buildings,,7.7
Beiersdorf AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
Beiersdorf AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",,7.5
Beiersdorf AG,2023,"Installation, maintenance and repair of renewable energy technologies",,7.6
Beiersdorf AG,2023,Acquisition and ownership of buildings,,7.7
Beiersdorf AG,2023,Manufacture of batteries,CCM,3.4
Beiersdorf AG,2023,Production of heat/cool using waste heat,CCM,4.25
Beiersdorf AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM,4.30
Beiersdorf AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Beiersdorf AG,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Beiersdorf AG,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Beiersdorf AG,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
Beiersdorf AG,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Beiersdorf AG,2023,Acquisition and ownership of buildings,CCM,7.7
Beiersdorf AG,2023,"Data processing, hosting and related activities",CCM,8.1
Beiersdorf AG,2023,Data-driven solutions for GHG emissions reductions,CCM,8.2
Bike24 Holding AG,2023,"Operation of personal mobility equipment, bicycle logistics",,6.4
Bike24 Holding AG,2023,Acquisition and ownership of buildings,,7.7
Bike24 Holding AG,2023,Acquisition and ownership of buildings,,
Bike24 Holding AG,2023,Bedienung von persönlichen Mobilitätshilfen,,
Bike24 Holding AG,2023,Fahrradlogistik,,
Bike24 Holding AG,2023,Operation of personal mobility devices,,
Bike24 Holding AG,2023,"Operation of personal mobility devices, cycle logistics",,
Bike24 Holding AG,2023,cycle logistics,,
Bilfinger SE,2023,Manufacture of renewable energy technologies,CCM,3.1
Bilfinger SE,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Bilfinger SE,2023,Manufacture of low-carbon transport technologies,CCM,3.3
Bilfinger SE,2023,Manufacture of other low-carbon technologies,CCM,3.6
Bilfinger SE,2023,solar installations,CCM,4.1
Bilfinger SE,2023,Storage of electricity,CCM,4.10
Bilfinger SE,2023,Storage of hydrogen,CCM,4.12
Bilfinger SE,2023,District heating / cooling distribution,CCM,4.15
Bilfinger SE,2023,Construction and safe operation of new nuclear power plants for the generation of electricity or heat,CCM,4.27
Bilfinger SE,2023,Electricity generation from hydropower: construction or operation of electricity generation facilities that produce electricity from hydropower,CCM,4.5
Bilfinger SE,2023,Transmission and distribution of electricity,CCM,4.9
Bilfinger SE,2023,Infrastructure for rail transport,CCM,6.14
Bilfinger SE,2023,electric charging points,CCM,6.15
Bilfinger SE,2023,Construction of new buildings,CCM,7.1
Bilfinger SE,2023,land and buildings,CCM,7.1
Bilfinger SE,2023,Renovation of existing buildings,CCM,7.2
Bilfinger SE,2023,"Installation, maintenance and repair of energy-efficiency equipment",CCM,7.3
Bilfinger SE,2023,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
Bilfinger SE,2023,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",,
Bilfinger SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat / cool using fossil gaseous fuels.",,
Bilfinger SE,2023,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat / cool and power generation facilities using fossil gaseous fuels.",,
Bilfinger SE,2023,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",,
Bilfinger SE,2023,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",,
Brenntag SE,2023,Manufacture of other low-carbon technologies,CCM,3.6
Brenntag SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Brenntag SE,2023,Freight transport services by road,CCM,6.6
Brenntag SE,2023,Construction of new buildings,CCM,7.1
Brenntag SE,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Brenntag SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Brenntag SE,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Brenntag SE,2023,Acquisition and ownership of buildings,CCM,7.7
Brenntag SE,2023,Treatment of hazardous waste,CE,2.4
Brenntag SE,2023,Construction of new buildings,CE,3.1
Brenntag SE,2023,Remediation of contaminated sites and areas,PPC,2.3
Brenntag SE,2023,Remediation of contaminated sites and areas,PPC,2.4
Brenntag SE,2023,Treatment of urban waste water,WTR,2.2
Brenntag SE,2023,Treatment of hazardous waste,,
CA Immobilien Anlagen AG,2023,Construction of new buildings,,F.41.2
CA Immobilien Anlagen AG,2023,Transport by passenger car,,H.49.39
CA Immobilien Anlagen AG,2023,7.7 Acquisition and ownership of buildings,,L.68
CARREFOUR,2024,Capital expenditure on IT hardware.,,1.2
CARREFOUR,2024,Sorting and material recovery of non-hazardous waste,,2.7
CARREFOUR,2024,activity 4.1 Provision of IT/OT data‑driven solutions,,4.1
CARREFOUR,2024,Services,,5.4
CARREFOUR,2024,Collection and transport of non‑hazardous waste in source segregated fractions,,5.5
CARREFOUR,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
CARREFOUR,2024,Real estate and commercial development activities,,7.1
CARREFOUR,2024,Renovation of existing buildings,,7.2
CARREFOUR,2024,"LED, lighting installations, reflective paint for roofs.",,7.3
CARREFOUR,2024,"Installation, maintenance and repair of charging stations for electric vehicles inside buildings (and in car parks attached to buildings)",,7.4
CARREFOUR,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling the energy performance of buildings",,7.5
CARREFOUR,2024,"Installation, maintenance and repair of renewable energy technologies",,7.6
CARREFOUR,2024,"Income from the ownership of a building (rents received from the leasing of stores, spaces and buildings) as well as Carrefour property leases recognised under IFRS 16.",,7.7
CARREFOUR,2024,"Installation, maintenance and repair of energy efficiency equipment",CCA,7.3
CARREFOUR,2024,Collection and transport of non‑hazardous waste in source segregated fractions,CCM,5.5
CARREFOUR,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
CARREFOUR,2024,Construction of new buildings,CCM,7.1
CARREFOUR,2024,Renovation of existing buildings,CCM,7.2
CARREFOUR,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
CARREFOUR,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
CARREFOUR,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
CARREFOUR,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling the energy performance of buildings",CCM,7.5
CARREFOUR,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
CARREFOUR,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
CARREFOUR,2024,Acquisition and ownership of buildings,CCM,7.7
CARREFOUR,2024,"Manufacturing of electrical and electronic equipment for industrial, professional and consumer use",CE,1.2
CARREFOUR,2024,Sorting and material recovery of non‑hazardous waste,CE,2.7
CARREFOUR,2024,Provision of IT/OT data‑driven solutions,CE,4.1
CARREFOUR,2024,Sale of second‑hand goods,CE,5.4
CARREFOUR,2024,"Manufacture, installation and associated services for leakage control technologies enabling leakage reduction and prevention in water supply systems",WTR,1.1
CARREFOUR,2024,Collection and transport of non-hazardous waste in source segregated fractions,,
CARREFOUR,2024,Manufacture of electrical and electronic equipment,,
CARREFOUR,2024,Sale of second-hand goods,,
CARREFOUR,2024,Sale of used goods.,,
CARREFOUR,2024,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",,
