company,report_year,chunk_index,activity,Sub_activity_code
TAKKT AG,2023,1,"Data processing, hosting and related activities",
TAKKT AG,2023,1,Electricity generation using solar photovoltaic technology,
TAKKT AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",
TAKKT AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",
TAKKT AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",
TAKKT AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",
TELEFONICA SA,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
TELEFONICA SA,2024,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
TELEFONICA SA,2024,1,acquisition and ownership of buildings,CCM 7.7
TELEFONICA SA,2024,1,"cloud services made available to users, facilitating data storage in data centres",CCM 8.1
TELEFONICA SA,2024,1,digital services/ solutions aimed at providing data and analysis to reduce GHG emissions from other activities,CCM 8.2
TELEFONICA SA,2024,1,"refurbishment, repair and maintenance of customer equipment",CE 5.1
TELEFONICA SA,2024,1,sale of second-hand mobile handsets,CE 5.4
TELEFONICA SA,2024,1,"rental of equipment necessary for the provision of connectivity, television and mobile handset-renting services",CE 5.5
Talanx Aktiengesellschaft,2023,1,reinsurance activity,1.2
Talanx Aktiengesellschaft,2023,1,reinsurance; primary insurance,10.2; 10.1; K65.2.0; K65.1.2
Talanx Aktiengesellschaft,2023,1,Non-life insurance and reinsurance underwriting,
Talanx Aktiengesellschaft,2023,1,Retail mortgage loans,
Talanx Aktiengesellschaft,2023,1,acquisition and ownership of buildings,
Talanx Aktiengesellschaft,2023,1,purchase and ownership of real estate,
TeamViewer SE,2023,1,Electricity generation from hydropower,CCM 4.5
TeamViewer SE,2023,1,"Data processing, hosting and related activities",CCM 7.7
TeamViewer SE,2023,1,"Data processing, hosting and related activities",CCM 8.1
TeamViewer SE,2023,1,Data-based Solutions to reduce greenhouse gas emissions,CCM 8.2
TeamViewer SE,2023,1,Manufacture of electrical and electronic devices,CE 1.2
Tubos Reunidos,2023,,,
UNIQA Insurance Group AG,2023,1,"research, development, demonstration and deployment of innovative electricity generation facilities",1
UNIQA Insurance Group AG,2023,1,construction and safe operation of new nuclear installations,2
UNIQA Insurance Group AG,2023,1,safe operation of existing nuclear installations,3
UNIQA Insurance Group AG,2023,1,construction or operation of electricity generation facilities using fossil gaseous fuels,4
UNIQA Insurance Group AG,2023,1,taxonomy-aligned economic activity,4.26
UNIQA Insurance Group AG,2023,1,taxonomy-aligned economic activity,4.27
UNIQA Insurance Group AG,2023,1,taxonomy-aligned economic activity,4.28
UNIQA Insurance Group AG,2023,1,taxonomy-aligned economic activity,4.29
UNIQA Insurance Group AG,2023,1,taxonomy-aligned economic activity,4.30
UNIQA Insurance Group AG,2023,1,taxonomy-aligned economic activity,4.31
UNIQA Insurance Group AG,2023,1,"construction, refurbishment and operation of combined heat/cool and power generation facilities using fossil gaseous fuels",5
UNIQA Insurance Group AG,2023,1,"construction, refurbishment and operation of heat generation facilities using fossil gaseous fuels",6
UNIQA Insurance Group AG,2023,1,Non-life insurance and reinsurance underwriting,A.1
UNIQA Insurance Group AG,2023,1,Of which reinsured,A.1.1
UNIQA Insurance Group AG,2023,1,Of which stemming from reinsurance activity,A.1.2
UNIQA Insurance Group AG,2023,1,Of which reinsured (retrocession),A.1.2.1
UNIQA Insurance Group AG,2023,1,Non-life insurance and reinsurance underwriting,A.2
UNIQA Insurance Group AG,2023,1,Non-life insurance and reinsurance underwriting,B
VERBUND AG,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
VERBUND AG,2023,1,Storage of electricity,CCM 4.10
VERBUND AG,2023,1,Transmission and distribution networks for renewable and low-carbon gases,CCM 4.14
VERBUND AG,2023,1,Electricity generation from wind power,CCM 4.3
VERBUND AG,2023,1,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30
VERBUND AG,2023,1,Electricity generation from hydropower,CCM 4.5
VERBUND AG,2023,1,Transmission and distribution of electricity,CCM 4.9
VERBUND AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
VERBUND AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
VERBUND AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
VERBUND AG,2024,1,Electricity generation using solar photovoltaic technology,CCM 4.1
VERBUND AG,2024,1,Storage of electricity,CCM 4.10
VERBUND AG,2024,1,Transmission and distribution networks for renewable and low-carbon gases,CCM 4.14
VERBUND AG,2024,1,Electricity generation from wind power,CCM 4.3
VERBUND AG,2024,1,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels,CCM 4.30
VERBUND AG,2024,1,Electricity generation from hydropower,CCM 4.5
VERBUND AG,2024,1,Transmission and distribution of electricity,CCM 4.9
VERBUND AG,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
VERBUND AG,2024,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
VERBUND AG,2024,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
VIENNA INSURANCE GROUP AG,2023,1,Manufacture of automotive and mobility components,CCM 3.18
VIENNA INSURANCE GROUP AG,2023,1,Manufacture of iron and steel,CCM 3.9
VIENNA INSURANCE GROUP AG,2023,1,Infrastructure for rail transport,CCM 6.14
VIENNA INSURANCE GROUP AG,2023,1,Freight rail transport,CCM 6.2
VODAFONE GROUP PLC,2024,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
VODAFONE GROUP PLC,2024,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
VODAFONE GROUP PLC,2024,1,Acquisition and ownership of buildings,CCM 7.7
VODAFONE GROUP PLC,2024,1,"Data processing, hosting and related activities",CCM 8.1
VODAFONE GROUP PLC,2024,1,Data-driven solutions for GHG emissions reductions,CCM 8.2
VODAFONE GROUP PLC,2024,1,"Repair, refurbishment and remanufacturing",CE 5.1
VODAFONE GROUP PLC,2024,1,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
Virbac,2023,1,Manufacture of basic pharmaceutical products and Manufacture of pharmaceutical preparations,C21.1
Virbac,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Virbac,2023,1,renovation of existing buildings,CCM 7.2
Virbac,2023,1,"installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Virbac,2023,1,"installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
Virbac,2023,1,"installation, maintenance and repair of instruments and devices for the measurement, regulation and control of the energy performance of buildings",CCM 7.5
Virbac,2023,1,"installation, maintenance and repair of renewable energy technologies",CCM 7.6
Virbac,2023,1,acquisition and ownership of buildings,CCM 7.7
Virbac,2023,1,data-based solutions for reducing GHG emissions,CCM 8.2
Virbac,2023,1,Renovation of production site of active pharmaceutical ingredients,PPC 1.1
Virbac,2023,1,Renovation of production site of medicinal product,PPC 1.2
Virbac,2023,1,active ingredient manufacturing; medicine manufacturing,PPC1.1
Virbac,2023,1,"Manufacture, installation and associated services for leakage control technologies",WTR 1.1
Viscom SE,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
Viscom SE,2023,1,". Transport by motorbikes, passenger cars and light commercial vehicles: , CCA / 7.2. Renovation of existing buildings: , CCA / 3.2 Renovation of existing buildings: CE / 7.7. Acquisition and ownership of buildings: , CCA",CCM 6.5
Viscom SE,2023,1,Renovation of existing buildings,CCM 7.2
Viscom SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
Volkswagen AG St,2023,1,Manufacture of automotive and mobility components,3.18
Volkswagen AG St,2023,1,Manufacture of equipment for the production and use of hydrogen,3.2
Volkswagen AG St,2023,1,Manufacture of low-carbon technologies for transport,3.3
Volkswagen AG St,2023,1,Manufacture of other low-carbon technologies,3.6
Volkswagen AG St,2023,1,"Close to market research, development and innovation",9.1
Volkswagen AG St,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Volkswagen AG St,2023,1,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
Volkswagen AG St,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
Volkswagen AG St,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
Volkswagen AG Vz,2023,1,Manufacture of automotive and mobility components,3.18
Volkswagen AG Vz,2023,1,Manufacture of equipment for the production and use of hydrogen,3.2
Volkswagen AG Vz,2023,1,Manufacture of low-carbon technologies for transport,3.3
Volkswagen AG Vz,2023,1,Manufacture of other low-carbon technologies,3.6
Volkswagen AG Vz,2023,1,"Close to market research, development and innovation",9.1
Volkswagen AG Vz,2023,1,Manufacture of automotive and mobility components,CCM 3.18
Volkswagen AG Vz,2023,1,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
Volkswagen AG Vz,2023,1,Manufacture of low-carbon technologies for transport,CCM 3.3
Volkswagen AG Vz,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
Volkswagen AG Vz,2023,1,"Close to market research, development and innovation",CCM 9.1
Vonovia SE,2023,1,"With regard to economic activity , the corresponding properties do not constitute fixed assets but rather are reported within current assets in the real estate inventories or receivables.",7.1
Vonovia SE,2023,1,Construction of new buildings,7.1/CE 3.1
Vonovia SE,2023,1,Renovation of existing buildings,7.2/CE 3.2
Vonovia SE,2023,1,There was an addition to right-of-use assets (€ 5 million) for metering technology (€ 3 million/ ) and heating systems (€ 2 million/7.3).,7.5
Vonovia SE,2023,1,"These relate to photovoltaic technology (€ 30 million/ ), metering technology (€ 5 million/7.5) and charging stations (€ 1 million/7.4).",7.6
Vonovia SE,2023,1,"These comprise aligned Development to hold additions (€ 141 million/ ), capitalized modernization measures (€ 97 million, with € 95 million in 7.2 and € 2 million in ), additions of purchased real estate (€ 36 million/ ) and aligned individual measures pursuant to activity 7.3 (€ 11 million).",7.7
Vonovia SE,2023,1,Manufacture of low carbon technologies for transport,CCM 3.3
Vonovia SE,2023,1,Electricity generation using solar photovoltaic technology,CCM 4.1
Vonovia SE,2023,1,Construction of new buildings,CCM 7.1
Vonovia SE,2023,1,Renovation of existing buildings,CCM 7.2
Vonovia SE,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Vonovia SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings",CCM 7.4
Vonovia SE,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
Vonovia SE,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Vonovia SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
Vonovia SE,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
Vossloh AG,2023,1,Infrastructure for rail transport,6.14
Vossloh AG,2023,1,"Transportation with motorcycles, passenger cars and light commercial vehicles",6.5
Vossloh AG,2023,1,"Installation, maintenance and repair of energy-efficient appliances",7.3
Vossloh AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and in parking lots belonging to buildings)",7.4
Vossloh AG,2023,1,"Installation, maintenance and repair of devices for measuring, regulating and controlling the overall energy efficiency of buildings",7.5
Vossloh AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",7.6
Warimpex Finanz- und Bet. AG,2023,1,Acquisition and ownership of buildings,CCA 7.7
WashTec AG,2023,1,Manufacture of other low-carbon technologies,CCM 3.6
WashTec AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
WashTec AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
WashTec AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
WashTec AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
WashTec AG,2023,1,Production of alternative water resources for purposes other than human consumption,CE 2.2
Westwing Group SE,2023,1,Acquisition and ownership of buildings,7.7
Westwing Group SE,2023,1,"Data processing, hosting and related activities",8.1
Wienerberger AG,2023,1,Manufacture of energy-efficient equipment for buildings,CCM 3.5
Wienerberger AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
Wienerberger AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
Wienerberger AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
Wienerberger AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Wüstenrot & Württembergische AG,2023,,,
Zalando SE,2023,1,Acquisition and ownership of buildings,CCM 7.7
Zumtobel Group AG,2023,1,Manufacture of energy efficiency equipment for buildings,CCM-3.5
Zumtobel Group AG,2023,1,"Operation of personal mobility devices, cycle logistics",CCM-6.4
Zumtobel Group AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM-6.5
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM-7.3
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM-7.4
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM-7.5
Zumtobel Group AG,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM-7.6
Zumtobel Group AG,2023,1,Acquisition and ownership of buildings,CCM-7.7
Zumtobel Group AG,2023,1,"Data processing, hosting and related activities",CCM-8.1
Zumtobel Group AG,2023,1,Provision of IT/OT data-driven solutions,CE-4.1
adidas AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
adidas AG,2023,1,"Installation, maintenance, and repair of energy efficiency equipment",CCM 7.3.
adidas AG,2023,1,Acquisition and ownership of buildings (building leases),CCM 7.7.
freenet AG,2023,1,"Transport with motorbikes, passenger cars and light commercial vehicles",CCM 6.5
freenet AG,2023,1,Renovation of existing buildings,CCM 7.2
freenet AG,2023,1,"Installation, maintenance and repair of energy-efficient equipment",CCM 7.3
freenet AG,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
freenet AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
freenet AG,2023,1,"Data processing, hosting and related activities",CCM 8.1
freenet AG,2023,1,"Repair, refurbishment and remanufacturing",CE 5.11
freenet AG,2023,1,Sale of second-hand goods,CE 5.41
freenet AG,2023,1,Product as a service and other circular use and result-orientated service models,CE 5.51
grenke AG,2023,1,Manufacture of batteries,CCM 3.4
grenke AG,2023,1,Electricity generation using concentrated solar power (CSP) technology,CCM 4.2
grenke AG,2023,1,Operation of personal mobility devices cycle logistics,CCM 6.4
grenke AG,2023,1,Transport by motorbikes passenger cars and light commercial vehicles,CCM 6.5
grenke AG,2023,1,Renovation of existing buildings,CCM 7.2
grenke AG,2023,1,Installation maintenance and repair of charging stations for electric vehicles in buildings,CCM 7.4
grenke AG,2023,1,Acquisition and ownership of buildings,CCM 7.7
grenke AG,2023,1,Manufacture of electrical and electronic equipment,CE 1.2
grenke AG,2023,1,Product-as-a-service and other circular use- and result-oriented service models,CE 5.5
secunet Security Networks AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles","6,5"
secunet Security Networks AG,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
secunet Security Networks AG,2023,1,Acquisition and ownership of buildings,"7,7"
secunet Security Networks AG,2023,1,Acquisition and ownership of buildings,7.7
secunet Security Networks AG,2023,1,"Data processing, hosting and related activities","8,1"
secunet Security Networks AG,2023,1,"Data processing, hosting and related activities",8.1
technotrans SE,2023,1,"categories (Manufacture of automotive and mobility components), 3.19 (Manufacture of rail rolling stock constituents), 3.20 (Manufacture of high, medium and low voltage electrical equipment for electrical transmission and distribution) and 6.14 (Infrastructure for rail transport)",3.18
technotrans SE,2023,1,Manufacture of other low-carbon technologies,3.6
technotrans SE,2023,1,"categories (Repair, refurbishment and remanufacturing) and 5.4 (Sale of second-hand goods) from Annex II of IR 2023/2486",5.1
technotrans SE,2023,1,Manufacture of automotive and mobility components,CCM 3.18
technotrans SE,2023,1,Manufacture of rail rolling stock constituents,CCM 3.19
technotrans SE,2023,1,"Manufacture of high, medium and low voltage electrical equipment",CCM 3.20
technotrans SE,2023,1,Manufacture of other low carbon technologies,CCM 3.6
technotrans SE,2023,1,Infrastructure for rail transport,CCM 6.14
technotrans SE,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
technotrans SE,2023,1,Installation of energy efficiency equipment,CCM 7.3
technotrans SE,2023,1,"Installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
technotrans SE,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
technotrans SE,2023,1,"Repair, refurbishment and remanufacturing",CE 5.1
technotrans SE,2023,1,Sale of second-hand goods,CE 5.4
