company_id,domain,query,best_link
HERA SPA,www.gruppohera.it,"HERA SPA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://eng.gruppohera.it/documents/1514726/0/Hera+Group+approves+FY2024+results+%281%29.pdf/035a0518-3bb2-b4a6-8817-4a9c1a363f74?t=1742993912151
SWISSCOM AG,www.swisscom.com,"SWISSCOM AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://documents.swisscom.com/product/filestore/lib/85e6ed68-6778-48eb-bafc-b0d86b1bc20c/swisscom_sustainability_software_radar_2024.pdf?idxme=pex-search
NN GROUP NV,www.nn-group.com,"NN GROUP NV 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.nn-group.com/investors/annual-reports/2024
BAE SYSTEMS PLC,www.baesystems.com,"BAE SYSTEMS PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://annualreport.baesystems.com/dam/jcr:f57706a5-0a28-441a-8829-0e0c213436c1/BAE-Systems-Annual-Report-2024.pdf
COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN,www.michelin.com,"COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://purchasing.michelin.com/wp-content/uploads/2024/08/Michelin-sustainable-purchasing-policy-2024-07-1.pdf
SODEXO,www.sodexo.com,"SODEXO 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://edge.sitecorecloud.io/sodexofrance1-sodexocorpsites-prod-e74c/media/Project/Sodexo-Corp/Global/Documents/investors/quarterly-financial-announcements/2024/Sodexo-Business-and-Sustainability-Report-Fiscal-2024.pdf
TUI AG,www.tuigroup.com,"TUI AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://cdn.sanity.io/files/b6xulh2p/production/5d9f57cdc308c1b9b1d0d701e6eb142652a8a50d.pdf
"NATURGY ENERGY GROUP, S.A.",www.naturgy.com,"NATURGY ENERGY GROUP, S.A. 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.naturgy.com/files/JGO2025_DOC4_Informe_Financiero_Anual_2024_Naturgy_Energy_Group_SA_EN.pdf
REXEL,www.rexel.com,"REXEL 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.rexel.com/app/uploads/2025/06/2125-eur-dec-28.pdf
NATWEST GROUP PLC,www.natwestgroup.com,"NATWEST GROUP PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwg-2024-sustainability-report-08082025.pdf
HERMES INTERNATIONAL,finance.hermes.com,"HERMES INTERNATIONAL 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2025-07/1753359764/environmental-policy-hermes-sites-2025.pdf?VersionId=R7ApNf9MA1cd3W9MQDnS_Xbx2yPQqwRJ
A2A S.P.A.,www.a2a.eu,"A2A S.P.A. 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.gruppoa2a.it/sites/default/files/2025-04/2024-report-operations.pdf
AVIVA PLC,www.aviva.com,"AVIVA PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.aviva.com/content/dam/aviva-corporate/documents/investors/pdfs/reports/2024/aviva-plc-annual-report-and-accounts-2024.pdf
BOUYGUES,www.bouygues.com,"BOUYGUES 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.bouygues.com/integrated-report-2024/assets/files/bouygues-integrated-report-2024.pdf
KUEHNE + NAGEL INTERNATIONAL AG,www.kn-portal.com,"KUEHNE + NAGEL INTERNATIONAL AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://2024-annual-report.kuehne-nagel.com/fileadmin/user_upload/KN_Uploads/pdf-download_2024/KN_2024_AR.pdf
NATIONAL GRID PLC,www.nationalgrid.com,"NATIONAL GRID PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.nationalgrid.com/document/152071/download
ING GROEP NV,www.ing.com,"ING GROEP NV 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.ing.com/MediaEditPage/2024-ING-Groep-NV-annual-report.htm
VALEO,www.valeo.com,"VALEO 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.valeofoodsgroup.com/Valeo/media/ValeoSetupImages/pdfs/Valeo-Foods_SR-(Final)-September-11.pdf
"ENDESA, S.A. (SPAIN)",www.endesa.com,"ENDESA, S.A. (SPAIN) 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.endesa.com/content/dam/enel-es/endesa-en/home/investors/financialinformation/annualreports/documents/2024/consolidated-annual-report-endesa-2024.pdf
UNIPOL ASSICURAZIONI S.P.A.,www.unipol.com,"UNIPOL ASSICURAZIONI S.P.A. 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.unipol.com/sites/default/files/documents/2025-03/unipol-assicurazioni_bilancio-consolidato_2024_en.pdf
KBC GROEP NV/ KBC GROUPE SA,www.kbc.com,"KBC GROEP NV/ KBC GROUPE SA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.kbc.com/content/dam/kbccom/doc/investor-relations/Results/jvs-2024/jvs-2024-grp-en.pdf
FERROVIAL S.E.,www.ferrovial.com,"FERROVIAL S.E. 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://static-iai.ferrovial.com/wp-content/uploads/sites/13/2025/03/03192626/ferrovial-integrated-annual-report-2024.pdf
ABN AMRO BANK NV,www.abnamro.com,"ABN AMRO BANK NV 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://downloads.ctfassets.net/1u811bvgvthc/4kP1H76f9NV9aqKE5SjTxE/a049b59e013fd808d8d0ceeb9ee3a4c5/ABN_AMRO___Integrated_Annual_Report_2024.pdf
PUMA SE,www.puma.de,"PUMA SE 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://about.puma.com/sites/default/files/financial-report/2024/puma-annual-report-2024-en-final.pdf
RAIFFEISEN BANK INTERNATIONAL AG,www.rbinternational.com,"RAIFFEISEN BANK INTERNATIONAL AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.rbinternational.com/content/dam/rbi/ho/investors/results-reports/annual-reports/rbi/2025-02-25%202024-RBI%20Annual%20Report.pdf
LEGRAND,www.legrand.com,"LEGRAND 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.legrand.com/sites/default/files/Documents_PDF_Legrand/Finance/2025/autre/Legrand_URD_2024_ENGLISH_1744198492.pdf
AB SKF,www.skf.com,"AB SKF 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://cdn.skfmediahub.skf.com/api/public/098d89215847ae43/pdf_preview_medium/098d89215847ae43_pdf_preview_medium.pdf
ASR NEDERLAND NV,www.asrnl.com,"ASR NEDERLAND NV 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.asrnl.com/-/media/files/asrnederland-nl/investor-relations/jaarverslagen/2024/2024-asr-nederland-nv-sfcr.pdf
KINGSPAN GROUP PLC,www.kingspan.com,"KINGSPAN GROUP PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://annual-report.kingspan.com/wp-content/uploads/2025/02/Kingspan-AR24-CSRD.pdf
NEXANS,www.nexans.com,"NEXANS 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.nexans.com/app/uploads/2025/04/integrated-report-2024-en.pdf
WENDEL SE,www.wendelgroup.com,"WENDEL SE 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.wendelgroup.com/wp-content/uploads/2025/04/wen-2024-urd-en-v-mel-25-04-04.pdf
VERBUND AG,www.verbund.com,"VERBUND AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.verbund.com/media/knlh3iey/verbund-integrated-annual-report-2024-englisch-final-1.pdf
SEB SA,www.groupeseb.com,"SEB SA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.groupeseb.com/sites/default/files/2025-04/GroupeSEB_2024_Universal_Registration_Document_and_Annual_Financial_Report.pdf
KERRY GROUP PLC,www.kerry.com,"KERRY GROUP PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.kerry.com/annual-report/assets/pdfs/KerryGroup_AR24_interactive.pdf
TELIA COMPANY AB,www.teliacompany.com,"TELIA COMPANY AB 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.teliacompany.com/assets/u5c1v3pt22v8/4LVJsLuOlr3SbbnB7DT3X/fdd30eea5fefca67f2a9104af30fd104/Telia_Annual_report_2024.pdf
KNORR-BREMSE AG,www.knorr-bremse.com,"KNORR-BREMSE AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.knorr-bremse.com/media/en/sustainability/downloads_and_links/knorr_bremse_sustainability_figures_2024.pdf
GIVAUDAN SA,www.givaudan.com,"GIVAUDAN SA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.givaudan.com/files/giv-2024-integrated-report.pdf
DANSKE BANK A/S,www.danskebank.com,"DANSKE BANK A/S 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://priips.danskebank.com/docs/ESG_REPORT_LU0569_en.pdf
PHOENIX GROUP HOLDINGS PLC,www.thephoenixgroup.com,"PHOENIX GROUP HOLDINGS PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.thephoenixgroup.com/media/lhih1hpj/phoenix_group_annual_report_and_accounts_2024.pdf
MTU AERO ENGINES AG,www.mtu.de,"MTU AERO ENGINES AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.mtu.de/fileadmin/DE/5_Investoren/Financial_Report/MTUAeroEnginesAG_AnnualReport_2024_en_locked.pdf
DRAX GROUP PLC,www.drax.com,"DRAX GROUP PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.drax.com/wp-content/uploads/2025/05/Drax_AR2024_Interactive.pdf
MONDI PLC,www.mondigroup.com,"MONDI PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.mondigroup.com/globalassets/mondigroup.com/sustainability/reports-and-publications/2024/mondi-group-sustainable-development-report-2024.pdf
NEXT PLC,www.nextplc.co.uk,"NEXT PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.nextplc.co.uk/~/media/Files/N/next-plc-v4/about-next/annual-report-and-accounts-jan-2024.pdf
DNB BANK ASA,www.dnb.no,"DNB BANK ASA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.ir.dnb.no/sites/default/files/Boligkreditt_Annual_report_2024.pdf
VONOVIA SE,www.vonovia.com,"VONOVIA SE 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://report.vonovia.com/2024/esg-factbook/app/uploads/VONOVIA-SE_ESG-Factbook-2024_EN.pdf
UCB S.A,www.ucb-group.com,"UCB S.A 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.ucb.com/sites/default/files/2025-02/ucb_iar_2024_eng_final_0.pdf
EXPERIAN PLC,www.experianplc.com,"EXPERIAN PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.experianplc.com/content/dam/marketing/global/plc/en/assets/documents/reports/2024/experian_annual_report_2024_web.pdf
GRIFOLS S.A.,www.grifols.com,"GRIFOLS S.A. 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.grifols.com/documents/3625622/7320249/Grifols+IR+-+Q4+2024+Earnings+Presentation+ENG+260225.pdf/fe6a9486-ded9-fb21-587e-a1ebd18380e7?t=1740588633428
SKANDINAVISKA ENSKILDA BANKEN AB,sebgroup.com,"SKANDINAVISKA ENSKILDA BANKEN AB 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://webapp.sebgroup.com/mb/mblib.nsf/alldocsbyunid/0C76B7571DFB23F5C1258C4900320544/$FILE/SEB_Annual_Report_2024_ENG.pdf
LONZA GROUP AG,www.lonzagroup.com,"LONZA GROUP AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.lonza.com/annualreport/2024/documents/Lonza%202024_Annual%20Report_Creating%20Value.pdf
EUROFINS SCIENTIFIC SE,www.eurofins.com,"EUROFINS SCIENTIFIC SE 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://cdnmedia.eurofins.com/corporate-eurofins/media/wmvnjc2u/eurofins-scientific-2024-annual-report.pdf
DEUTSCHE BORSE AKTIENGESELLSCHAFT,deutsche-boerse.com,"DEUTSCHE BORSE AKTIENGESELLSCHAFT 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://deutsche-boerse.com/resource/blob/4171106/c9cc6c4b50a7ad2155fa107b33f12373/data/DBG-annual-report-2024.pdf
DINO POLSKA SA,www.grupadino.pl,"DINO POLSKA SA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://grupadino.pl/wp-content/uploads/2025/04/Dino-Polska-Management-Boards-Activity-Report-for-2024.pdf
POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA - PKO BP SA,www.pkobp.pl,"POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA - PKO BP SA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.pkobp.pl/api/public/355371ef-7334-4dbd-8bbc-ff7eba3af2cd.pdf?content-disposition=filename=The_PKO_Bank_Polski_S.A._Group_Director%E2%80%99s_Report_for_2024_[.pdf].pdf
TECHNIP ENERGIES N.V.,www.technipenergies.com,"TECHNIP ENERGIES N.V. 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://investors.technipenergies.com/system/files-encrypted/nasdaq_kms/assets/2025/05/06/2-42-11/t.en-2024-sustainability-report_30-04.pdf
SUBSEA 7 SA,www.subsea7.com,"SUBSEA 7 SA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.subsea7.com/content/dam/subsea7-corporate2018/annual-report-2024/annual-report-2024.pdf
RENTOKIL INITIAL PLC,www.rentokil-initial.com,"RENTOKIL INITIAL PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.rentokil-initial.com/~/media/Files/R/Rentokil/documents/annual-reports/250317_RIAR24_FINAL.pdf
WARTSILA OYJ,www.wartsila.com,"WARTSILA OYJ 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.wartsila.com/docs/default-source/investors/financial-materials/annual-reports/w%C3%A4rtsil%C3%A4_annual-report_2024.pdf?sfvrsn=b1cd5042_3
DASSAULT AVIATION,www.dassault-aviation.com,"DASSAULT AVIATION 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.dassault-aviation.com/wp-content/blogs.dir/2/files/2025/07/2024-Annual-Report.pdf
GROUPE BRUXELLES LAMBERT SA,www.gbl.be,"GROUPE BRUXELLES LAMBERT SA 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.gbl.be/en/media/4197/GBL_RA2024_ESG_EN.pdf
ANTOFAGASTA PLC,www.antofagasta.co.uk,"ANTOFAGASTA PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.antofagasta.co.uk/media/4799/antofagasta-sustainability-report-2024.pdf
BECHTLE AG,www.bechtle.com,"BECHTLE AG 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.bechtle.com/dam/jcr:f7605839-67f3-4064-a1ea-e109b3f7c2ce/bechtle_ag_annual_report_2024.pdf
TELECOM ITALIA S.P.A,www.gruppotim.it,"TELECOM ITALIA S.P.A 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.gruppotim.it/content/dam/gt/investitori/doc---report-finanziari/2024/Annual%20report%202024.pdf
SSAB AB,www.ssab.com,"SSAB AB 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.ssab.com/-/media/files/company/investors/annual-reports/2024/ssab_annual_report_2024.pdf?m=20250320120634
THE SWATCH GROUP LTD.,www.swatchgroup.com,"THE SWATCH GROUP LTD. 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.swatchgroup.com/sites/default/files/media-files/swatch_group_sr24_en.pdf
RUBIS,www.rubis.fr,"RUBIS 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.rubis.fr/en/wp-content/uploads/sites/2/2025/05/RUB2024_URD_VA_MEL_25-05-05.pdf
BANCO DE SABADELL SA,www.grupbancsabadell.com,"BANCO DE SABADELL SA 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.grupbancsabadell.com/memoria2024/en/pdf/03/banco-sabadell-group.pdf
FERRARI N.V.,www.ferrari.com,"FERRARI N.V. 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://cdn.ferrari.com/download/Ferrari_Annual_Report_2024.pdf
SIGNIFY N.V.,www.signify.com,"SIGNIFY N.V. 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.assets.signify.com/is/content/Signify/Assets/signify/global/20240618-signify-climate-transition-plan-2024.pdf
POSTE ITALIANE SPA,www.posteitaliane.it,"POSTE ITALIANE SPA 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.posteitaliane.it/files/1476638878424/Annual-Report-2024-ENG.pdf
SCOR SE,www.scor.com,"SCOR SE 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.scor.com/download/file?token=def50200f6f91ecca5556838ee9f28328afcc177e473dd827d9aa6ddf80f39cca0b74e4f8206d41b617107de8755cead0455d170ae7c38775e1c1934a3f01d5bc0a6607ec03d52a412f542695f72d3d6271593deaa08f56d0815d40af1c942c102f7b53b7fa48c383a7fd2e6b64c55c79ad8392d51f7678255de706fa24e8a7bba2bca4ce6
ENTAIN PLC,www.gvc-plc.com,"ENTAIN PLC 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.lobbyregister.bundestag.de/media/02/97/523669/Annual-Report-2024_Entain-PLC.pdf
"AMADEUS IT GROUP, S.A.",www.investors.amadeus.com,"AMADEUS IT GROUP, S.A. 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://amadeus.com/content/dam/amadeuswebevo/brand/amadeus/photos/sections/resources/global-report/pdfs/en/amadeus-global-report-2024.pdf
BPER BANCA S.P.A.,www.bper.it,"BPER BANCA S.P.A. 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://group.bper.it/documents/133577364/191166662/2024+Annual+Reports.pdf
ORKLA ASA,www.orkla.com,"ORKLA ASA 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.orkla.com/files/mfn/7f0f329a-2944-4496-aec4-b6068d0c6b5c/orkla-annual-report-2024.pdf
PROSUS NV,www.prosus.com,"PROSUS NV 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.prosus.com/~/media/Files/P/Prosus-CORP/AR2024/1latestfinancialresults/04annualreport/fy2024annualreport.pdf
ALFA LAVAL AB,www.alfalaval.com,"ALFA LAVAL AB 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.alfalaval.com/globalassets/documents/investors/english/annual-reports/2024/alfa-laval-annual-report-2024.pdf
BANCO BPM SPA,www.bancobpm.it,"BANCO BPM SPA 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://gruppo.bancobpm.it/media/dlm_uploads/Annual-Report-2024-1.pdf
AENA S.M.E. SA.,www.aena.es,"AENA S.M.E. SA. 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.aena.es/sites/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1576870867684&ssbinary=true
ACKERMANS & VAN HAAREN NV,www.avh.be,"ACKERMANS & VAN HAAREN NV 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.avh.be/sites/avh/files/2025-04/annual-report-2024-UK.pdf
ACCOR,www.accor.com,"ACCOR 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://assets.group.accor.com/yrj0orc8tx24/4tViUa177mMSGQxNgi0SWS/37ae4ee9af8341421721b5f8df1cfd4a/ACCOR_RI_2024_MEL_EN.pdf
WOLTERS KLUWER NV,www.wolterskluwer.com,"WOLTERS KLUWER NV 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://assets.contenthub.wolterskluwer.com/api/public/content/2621178-2025-02-26-wolters-kluwer-2024-full-year-results-910a3f1b88?v=acc4926f
SGS S.A.,www.sgs.com,"SGS S.A. 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://www.sgs.com/-/media/sgscorp/documents/corporate/brochures/v2s-report.cdn.en.pdf
BOLIDEN AB,www.boliden.com,"BOLIDEN AB 2024 2024 sustainability report ESG ""annual report"" ""integrated report"" pdf",https://investors.boliden.com/sites/boliden-ir/files/files/debt-information/Sustainalytics_Second_Party_Opinion_2024.pdf
LVMH MOET HENNESSY LOUIS VUITTON,www.lvmh.com,"LVMH MOET HENNESSY LOUIS VUITTON 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://lvmh-com.cdn.prismic.io/lvmh-com/Z-PY3HdAxsiBv6wN_UniversalRegistrationDocument2024.pdf
SAMPO OYJ,www.sampo.com,"SAMPO OYJ 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://www.sampo.com/globalassets/year2024/if/if_annual_report_2024.pdf
D'IETEREN GROUP SA/NV,www.dieteren.com,"D'IETEREN GROUP SA/NV 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://dieterengroup.imgix.net/annual-reports/250428_DIETEREN-RA24_UK-web-2.pdf
TELENOR ASA,www.telenor.com,"TELENOR ASA 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://www.telenor.com/binaries/investors/reports-and-information/annual/annual-report-2024/Annual-Report-2024_English.pdf
BANCO BILBAO VIZCAYA ARGENTARIA SA,www.bbva.com,"BANCO BILBAO VIZCAYA ARGENTARIA SA 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://shareholdersandinvestors.bbva.com/wp-content/uploads/2025/04/URD-BBVA-2024_ENG.pdf
LANXESS AG,www.lanxess.com,"LANXESS AG 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://lanxess.com/-/media/project/lanxess/corporate-internet/investors/reporting/2024/lxs_ar-2024_en_web.pdf
SOPRA STERIA GROUP SA,www.soprasteria.com,"SOPRA STERIA GROUP SA 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://www.soprasteria.com/docs/librariesprovider2/sopra-steria-corporate/rse/sopra_steria_extract_urd_2024_en_sustainabiliy_report_final_opti.pdf?sfvrsn=167220db_6
CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,www.lindt-spruengli.com,"CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://www.lindt-spruengli.com/amfile/file/download/id/9400/file/Annual-Report-2024.pdf
SERCO GROUP PLC,www.serco.com,"SERCO GROUP PLC 2024 sustainability report ESG ""annual report"" ""integrated report"" ""universal registration document"" link or pdf",https://www.serco.com/media/12370/serco-esg-impact-report-2024.pdf
DSV A/S,www.dsv.com,"DSV A/S 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") PDF ""investor relations"" official",https://investor.dsv.com/static-files/d34d3dfc-e1fe-4a25-a2c8-9d736830025a
HEIDELBERG MATERIALS AG,www.heidelbergmaterials.com,"""Heidelberg Materials AG"" 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf",https://www.heidelbergmaterials.com/sites/default/files/2025-03/HM_ASR24_en.pdf
INTERNATIONAL DISTRIBUTION SERVICES PLC,www.internationaldistributionservices.com,"""INTERNATIONAL DISTRIBUTION SERVICES PLC"" 2024 (sustainability OR ESG OR ""annual report"" OR ""integrated report"" OR ""universal registration"" OR URD) filetype:pdf",https://www.internationaldistributionservices.com/media/12344/ids_annual-report-2023-24.pdf
KGHM POLSKA MIEDZ SA,www.kghm.com,"(""KGHM Polska Miedź"" OR ""KGHM POLSKA MIEDZ SA"") (""sustainability report 2024"" OR ""ESG report 2024"" OR ""annual report 2024"" OR ""integrated report 2024"" OR ""universal registration 2024"" OR ""universal registration document 2024"") filetype:pdf",https://kghm.com/sites/default/files/2025-08/MBs%20report%20on%20activities%20in%202024.pdf
SWEDBANK AB,www.swedbank.com,"Swedbank AB 2024 sustainability ESG report filetype:pdf English ""annual report"" ""integrated report"" ""universal registration document""",https://internetbank.swedbank.se/ConditionsEarchive/download?bankid=1111&id=WEBDOC-PRODE220943847
DASSAULT SYSTEMES,www.3ds.com,"DASSAULT SYSTEMES 2024 (""sustainability report"" OR ESG OR ""sustainable development report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) PDF English official",https://www.3ds.com/assets/invest/2024-12/2024_12_06_en_supplier-sustainable-charter.pdf
MOWI ASA,www.mowi.com,"Mowi ASA 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") PDF English official",https://mowi.com/wp-content/uploads/2025/03/Mowi-Integrated-Annual-Report-2024.pdf
SMITH & NEPHEW PLC,www.smith-nephew.com,"""Smith & Nephew"" PLC 2024 (sustainability OR ESG OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf",https://www.smith-nephew.com/en/who-we-are/sustainability
TRAVIS PERKINS PLC,www.travisperkinsplc.co.uk,"""Travis Perkins plc"" (annual OR ""annual report"" OR ""annual report and accounts"" OR ""integrated report"" OR sustainability OR ESG OR ""universal registration document"" OR URD) (2024 OR ""2023/24"" OR ""2023-24"") filetype:pdf ""Investor Relations""",https://www.travisperkinsplc.co.uk/media/uc0oz433/travis-perkins-plc-2024-annual-report.pdf
SVENSKA HANDELSBANKEN AB,www.handelsbanken.se,"Svenska Handelsbanken AB 2024 sustainability ESG report OR annual report OR integrated report OR ""universal registration document"" OR URD PDF English official",https://www.handelsbanken.se/tron/public/info/contents/v1/document/35-263272
EPIROC AB,www.epirocgroup.com,"Epiroc AB 2024 ""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration"" filetype:pdf",https://www.epirocgroup.com/content/dam/epiroc/corporate/documents/investors/annual-report/2024/Epiroc%20Annual%20and%20Sustainability%20Report-2024.pdf
INVESTOR AKTIEBOLAG,www.investorab.com,"(INVESTOR AKTIEBOLAG OR ""Investor AB"") 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR ""URD"") filetype:pdf",https://www.investorab.com/sustainability
BEAZLEY PLC,www.beazley.com,"Beazley plc 2024 (""sustainability report"" OR ""ESG report"" OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf",https://www.beazley.com/globalassets/ir-documents/annual-reports/annual-report-2024/annual-report-2024.pdf
VALMET OYJ,www.valmet.com,"""Valmet Oyj"" 2024 (sustainability OR ESG OR ""annual report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf official",https://www.valmet.com/globalassets/sustainability/documents/sustainability-statement--csrd/valmet_sustainability_statement_2024.pdf
3I GROUP PLC,www.3i.com,"3i Group PLC 2024 (""annual report"" OR ""sustainability report"" OR ""ESG report"" OR ""integrated report"" OR ""universal registration document"" OR URD) filetype:pdf",https://www.3i.com/media/nnrkjwke/annual_report_and_accounts_2024.pdf
