company,report_year,chunk_index,activity,Sub_activity_code
Beiersdorf AG,2023,2,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Beiersdorf AG,2023,2,Acquisition and ownership of buildings,CCM 7.7
Beiersdorf AG,2023,4,"Data processing, hosting and related activities",CCM 8.1
Beiersdorf AG,2023,7,Data-driven solutions for GHG emissions reductions,CCM 8.2
Bike24 Holding AG,2023,4,"Operation of personal mobility equipment, bicycle logistics",6.4
Bike24 Holding AG,2023,4,Acquisition and ownership of buildings,7.7
Bike24 Holding AG,2023,2,Acquisition and ownership of buildings,
Bike24 Holding AG,2023,7,Bedienung von persönlichen Mobilitätshilfen,
Bike24 Holding AG,2023,6,"Bedienung von persönlichen Mobilitätshilfen,",
Bike24 Holding AG,2023,6,Fahrradlogistik,
Bike24 Holding AG,2023,1,"Operation of personal mobility devices, cycle logistics",
Bike24 Holding AG,2023,2,cycle logistics,
Bilfinger SE,2023,2,Manufacture of renewable energy technologies,CCM 3.1
Bilfinger SE,2023,2,Manufacture of equipment for the production and use of hydrogen,CCM 3.2
Bilfinger SE,2023,2,Manufacture of low-carbon transport technologies,CCM 3.3
Bilfinger SE,2023,2,Manufacture of other low-carbon technologies,CCM 3.6
Bilfinger SE,2023,6,solar installations,CCM 4.1
Bilfinger SE,2023,3,Storage of electricity,CCM 4.10
Bilfinger SE,2023,3,Storage of hydrogen,CCM 4.12
Bilfinger SE,2023,7,CCM 4.15 District heating / cooling distribution,CCM 4.15
Bilfinger SE,2023,7,CCM 4.27 Construction and safe operation of new nuclear power plants for the generation of electricity or heat,CCM 4.27
Bilfinger SE,2023,7,CCM 4.5 Electricity generation from hydropower: construction or operation of electricity generation facilities that produce electricity from hydropower,CCM 4.5
Bilfinger SE,2023,2,Transmission and distribution of electricity,CCM 4.9
Bilfinger SE,2023,7,CCM 6.14 Infrastructure for rail transport,CCM 6.14
Bilfinger SE,2023,6,electric charging points,CCM 6.15
Bilfinger SE,2023,7,CCM 7.1 Construction of new buildings,CCM 7.1
Bilfinger SE,2023,6,land and buildings,"CCM 7.1, CE 3.1"
Bilfinger SE,2023,7,CCM 7.2 Renovation of existing buildings,CCM 7.2
Bilfinger SE,2023,7,"CCM 7.3 Installation, maintenance and repair of energy-efficiency equipment",CCM 7.3
Bilfinger SE,2023,3,Transmission and distribution networks for renewable and low-carbon,
Brenntag SE,2023,3,Recycling of hazardous waste,2.4. TREATMENT OF HAZARDOUS WASTE
Brenntag SE,2023,3,Manufacture of other low-carbon technologies,CCM 3.6.
Brenntag SE,2023,3,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5.
Brenntag SE,2023,1,Freight transport services by road,CCM 6.6.
Brenntag SE,2023,3,Construction of new buildings,CCM 7.1.
Brenntag SE,2023,3,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3.
Brenntag SE,2023,3,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
Brenntag SE,2023,3,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6.
Brenntag SE,2023,3,Acquisition and ownership of buildings,CCM 7.7.
Brenntag SE,2023,4,Treatment of hazardous waste,CE 2.4./ PPC 2.2.
Brenntag SE,2023,3,Construction of new buildings,CE 3.1.
Brenntag SE,2023,5,Remediation of contaminated sites and areas,PPC 2.3.
Brenntag SE,2023,3,Remediation of contaminated sites and areas,PPC 2.4.
Brenntag SE,2023,3,Treatment of urban waste water,WTR 2.2.
Brenntag SE,2023,2,Treatment of hazardous waste,
CA Immobilien Anlagen AG,2023,2,7.1 Construction of new buildings,7.1
CA Immobilien Anlagen AG,2023,2,7.7 Acquisition and ownership of buildings,7.7
CA Immobilien Anlagen AG,2023,1,6.5 Transport by passenger car,H.49.39
CA Immobilien Anlagen AG,2023,1,7.7 Acquisition and ownership of buildings,L.68
CARREFOUR,2024,8,Capital expenditure on IT hardware.,1.2
CARREFOUR,2024,8,Sorting and material recovery of non-hazardous waste,2.7
CARREFOUR,2024,8,Providing IT/operational solutions based on data.,4.1
CARREFOUR,2024,8,Sale of used goods.,5.4
CARREFOUR,2024,8,Recycling and reusing plastic and cardboard.,5.5
CARREFOUR,2024,8,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
CARREFOUR,2024,8,Construction of new buildings,7.1
CARREFOUR,2024,8,Renovation of existing buildings,7.2
CARREFOUR,2024,8,"LED, lighting installations, reﬂective paint for roofs.",7.3
CARREFOUR,2024,8,"Installation, maintenance and repair of charging stations for electric vehicules in buildings (and parking spaces attached to buildings)",7.4
CARREFOUR,2024,8,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling energy performance of buildings",7.5
CARREFOUR,2024,8,"Installation, maintenance and repair of renewable energy technologies",7.6
CARREFOUR,2024,8,Acquisition and ownership of buildings,7.7
CARREFOUR,2024,4,"Installation, maintenance and repair of energy efficiency equipment",CCA 7.3
CARREFOUR,2024,2,Collection and transport of non‑hazardous waste in source segregated fractions,CCM 5.5
CARREFOUR,2024,4,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
CARREFOUR,2024,4,Construction of new buildings,CCM 7.1
CARREFOUR,2024,4,Renovation of existing buildings,CCM 7.2
CARREFOUR,2024,2,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
CARREFOUR,2024,2,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4
CARREFOUR,2024,5,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM 7.4 AND CCA 7.4
CARREFOUR,2024,2,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling the energy performance of buildings",CCM 7.5
CARREFOUR,2024,2,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
CARREFOUR,2024,5,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6 AND CCA 7.6
CARREFOUR,2024,2,Acquisition and ownership of buildings,CCM 7.7
CARREFOUR,2024,4,"Manufacturing of electrical and electronic equipment for industrial, professional and consumer use",CE 1.2
CARREFOUR,2024,4,Sorting and material recovery of non‑hazardous waste,CE 2.7
CARREFOUR,2024,4,Provision of IT/OT data‑driven solutions,CE 4.1
CARREFOUR,2024,4,Sale of second‑hand goods,CE 5.4
CARREFOUR,2024,4,"Manufacture, installation and associated services for leakage control technologies enabling leakage reduction and prevention in water supply systems",WTR 1.1
CARREFOUR,2024,5,"The undertaking carries out, funds or has exposures to construction and safe operation of new nuclear installations to produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production, as well as their safety upgrades, using best available technologies.",
CARREFOUR,2024,5,"The undertaking carries out, funds or has exposures to construction or operation of electricity generation facilities that produce electricity using fossil gaseous fuels.",
CARREFOUR,2024,5,"The undertaking carries out, funds or has exposures to construction, refurbishment and operation of heat generation facilities that produce heat/cool using fossil gaseous fuels.",
CARREFOUR,2024,5,"The undertaking carries out, funds or has exposures to construction, refurbishment, and operation of combined heat/cool and power generation facilities using fossil gaseous fuels.",
CARREFOUR,2024,5,"The undertaking carries out, funds or has exposures to research, development, demonstration and deployment of innovative electricity generation facilities that produce energy from nuclear processes with minimal waste from the fuel cycle.",
CARREFOUR,2024,5,"The undertaking carries out, funds or has exposures to safe operation of existing nuclear installations that produce electricity or process heat, including for the purposes of district heating or industrial processes such as hydrogen production from nuclear energy, as well as their safety upgrades.",
CEWE Stiftung & Co. KGaA,2023,1,"Operation of personal mobility devices, cycle logistics",CCM 6.4
CEWE Stiftung & Co. KGaA,2023,1,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM 6.5
CEWE Stiftung & Co. KGaA,2023,1,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.4
CEWE Stiftung & Co. KGaA,2023,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
CEWE Stiftung & Co. KGaA,2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
CHRISTIAN DIOR,2024,2,Renovation of existing buildings,CCA 7.2
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of energy efficiency equipment",CCA 7.3
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of charging stations for electric vehicles",CCA 7.4
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCA 7.5
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of renewable energy technologies",CCA 7.6
CHRISTIAN DIOR,2024,2,Acquisition and ownership of buildings,CCA 7.7
CHRISTIAN DIOR,2024,2,Renovation of existing buildings,CCM 7.2
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of energy efficiency equipment",CCM 7.3
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of charging stations for electric vehicles",CCM 7.4
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM 7.5
CHRISTIAN DIOR,2024,2,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
CHRISTIAN DIOR,2024,2,Acquisition and ownership of buildings,CCM 7.7
CHRISTIAN DIOR,2024,2,Renovation of existing buildings,CE 3.2
CHRISTIAN DIOR,2024,1,Acquisition and ownership of buildings,
CHRISTIAN DIOR,2024,1,"Installation, maintenance and repair of charging stations for electric vehicles",
CHRISTIAN DIOR,2024,1,"Installation, maintenance and repair of energy efficiency equipment",
CHRISTIAN DIOR,2024,1,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",
CHRISTIAN DIOR,2024,1,"Installation, maintenance and repair of renewable energy technologies",
CHRISTIAN DIOR,2024,1,Renovation of existing buildings,
"CIE Automotive, S.A.",2023,6,Manufacture of automotive and mobility components,3.18
"CIE Automotive, S.A.",2023,3,Manufacturing of automotive and mobility components,CCM 3.18
"CIE Automotive, S.A.",2023,1,"Installation, maintenance and repair of energy efficient equipment",CCM 7.3
"CIE Automotive, S.A.",2023,1,"Installation, maintenance and repair of renewable energy technologies",CCM 7.6
Compagnie de l'Odet SE,2023,4,Manufacture of plastic packaging,1.1
Compagnie de l'Odet SE,2023,5,"Creative, artistic and live entertainment activities",13.1
Compagnie de l'Odet SE,2023,4,"Production of cinematographic films, videos and television programs; sound recording and music publishing",13.3
Compagnie de l'Odet SE,2023,4,Manufacture of low-carbon technologies for transportation,3.3
Compagnie de l'Odet SE,2023,4,Battery manufacturing,3.4
Compagnie de l'Odet SE,2023,4,Provision of data-based IT/operational solutions,4.1
Compagnie de l'Odet SE,2023,7,Electricity storage,4.10
Compagnie de l'Odet SE,2023,4,Products as services and other circular service models focused on use and results,5.5
Compagnie de l'Odet SE,2023,4,Road freight transport,6.6
Compagnie de l'Odet SE,2023,4,Renovation of existing buildings,7.2
Compagnie de l'Odet SE,2023,5,"installation, maintenance and repair of equipment promoting energy efficiency",7.3
Compagnie de l'Odet SE,2023,4,Acquisition and ownership of buildings,7.7
Compagnie de l'Odet SE,2023,4,Programming and broadcasting activity,8.3
Compagnie de l'Odet SE,2023,1,"Production of cinematographic films, videos and television programs; sound recording and music publishing",CCA – 13.3
Compagnie de l'Odet SE,2023,1,Programming and broadcasting activity,CCA – 8.3
Compagnie de l'Odet SE,2023,1,Manufacture of low-carbon technologies for transportation,CCM – 3.3
Compagnie de l'Odet SE,2023,1,Acquisition and ownership of buildings,CCM – 7.7
Continental AG,2023,6,manufacture of automotive and mobility systems and components for road vehicles,3.18
Continental AG,2023,6,manufacture of rail rolling stock constituents,3.19
Continental AG,2023,6,manufacture of materials for industrial plant insulation,3.6
Continental AG,2023,2,Manufacture of automotive and mobility components,CCM 3.18
Continental AG,2023,2,Manufacture of rail rolling stock constituents,CCM 3.19
Continental AG,2023,2,Manufacture of other low-carbon technologies,CCM 3.6
"Corporacion Financiera Alba, S.A.",2023,1,Acquisition and ownership of buildings,CCM 7.7.
Covestro AG,2023,5,Construction of new buildings,3.1
Covestro AG,2023,8,Manufacture of plastics in primary form,3.17
Covestro AG,2023,5,Demolition and wrecking of buildings and other structures,3.3
Covestro AG,2023,5,Maintenance of roads and motorways,3.4
Covestro AG,2023,5,Provision of IT/OT data-driven solutions,4.1
Covestro AG,2023,5,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels.,4.30
Covestro AG,2023,5,"Sea and coastal freight water transport, vessels for port operations and auxiliary activities",6.10
Covestro AG,2023,5,Freight rail transport,6.2
Covestro AG,2023,5,"Transport by motorbikes, passenger cars and light commercial vehicles",6.5
Covestro AG,2023,5,Inland freight water transport,6.8
Covestro AG,2023,5,Construction of new buildings,7.1
Covestro AG,2023,5,Acquisition and ownership of buildings,7.7
