stage,slug,company,report_year,chunk_index,batch_index,source_md,n_chunks,start_page,end_page,chunk_tokens_est,n_evidence_lines_in_batch,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_evidence_rows_norm,n_rows_normalized
pass1,iberdrola_sa,IBERDROLA SA,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iberdrola_sa\2024\focused\iberdrola_sa_2024_taxonomy_focused.md,1,200.0,211.0,7208,,7667,29.773368,ok,,1.0,7631.0,2119.0,9750.0,11.0,
pass2,iberdrola_sa,IBERDROLA SA,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iberdrola_sa\2024\focused\iberdrola_sa_2024_taxonomy_focused.md,1,,,671,11.0,1089,7.345498,ok,,1.0,1081.0,420.0,1501.0,,11.0
pass1,industria_de_diseno_textil_s_a,INDUSTRIA DE DISENO TEXTIL S.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_diseno_textil_s_a\2024\focused\industria_de_diseno_textil_s_a_2024_taxonomy_focused.md,1,210.0,220.0,6332,,6796,10.458573,ok,,1.0,6730.0,703.0,7433.0,8.0,
pass2,industria_de_diseno_textil_s_a,INDUSTRIA DE DISENO TEXTIL S.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_diseno_textil_s_a\2024\focused\industria_de_diseno_textil_s_a_2024_taxonomy_focused.md,1,,,340,8.0,763,4.708597,ok,,1.0,768.0,176.0,944.0,,4.0
pass1,international_consolidated_airlines_group_s_a,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\international_consolidated_airlines_group_s_a\2024\focused\international_consolidated_airlines_group_s_a_2024_taxonomy_focused.md,1,330.0,338.0,5963,,6427,11.655207,ok,,1.0,6406.0,682.0,7088.0,9.0,
pass2,international_consolidated_airlines_group_s_a,INTERNATIONAL CONSOLIDATED AIRLINES GROUP S.A,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\international_consolidated_airlines_group_s_a\2024\focused\international_consolidated_airlines_group_s_a_2024_taxonomy_focused.md,1,,,623,9.0,1047,4.202008,ok,,1.0,1036.0,140.0,1176.0,,3.0
pass1,ionos_group_se,IONOS Group SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ionos_group_se\2023\focused\ionos_group_se_2023_taxonomy_focused.md,1,31.0,38.0,5093,,5550,1.942956,ok,,1.0,5521.0,34.0,5555.0,0.0,
pass1,iss_a_s,ISS A/S,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,4.0,27.0,20526,,20982,2.435762,ok,,1.0,20793.0,45.0,20838.0,0.0,
pass1,iss_a_s,ISS A/S,2024,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,28.0,53.0,20065,,20521,4.846534,ok,,1.0,20299.0,33.0,20332.0,0.0,
pass1,iss_a_s,ISS A/S,2024,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,54.0,71.0,20649,,21105,3.590599,ok,,1.0,20932.0,33.0,20965.0,0.0,
pass1,iss_a_s,ISS A/S,2024,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,72.0,91.0,20545,,21001,5.377119,ok,,1.0,20880.0,33.0,20913.0,0.0,
pass1,iss_a_s,ISS A/S,2024,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,92.0,119.0,20924,,21380,3.82915,ok,,1.0,21269.0,33.0,21302.0,0.0,
pass1,iss_a_s,ISS A/S,2024,6.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,120.0,137.0,20245,,20699,3.206814,ok,,1.0,20565.0,27.0,20592.0,0.0,
pass1,iss_a_s,ISS A/S,2024,7.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,138.0,159.0,20056,,20511,2.299902,ok,,1.0,20327.0,33.0,20360.0,0.0,
pass1,iss_a_s,ISS A/S,2024,8.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\iss_a_s\2024\focused\iss_a_s_2024_taxonomy_focused.md,8,160.0,169.0,7870,,8326,2.066045,ok,,1.0,8303.0,45.0,8348.0,0.0,
pass1,ivu_traffic_technologies_ag,IVU Traffic Technologies AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ivu_traffic_technologies_ag\2023\focused\ivu_traffic_technologies_ag_2023_taxonomy_focused.md,2,31.0,104.0,20648,,21106,3.478623,ok,,1.0,20978.0,482.0,21460.0,2.0,
pass1,ivu_traffic_technologies_ag,IVU Traffic Technologies AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ivu_traffic_technologies_ag\2023\focused\ivu_traffic_technologies_ag_2023_taxonomy_focused.md,2,105.0,109.0,4074,,4532,33.173684,ok,,1.0,4517.0,47.0,4564.0,0.0,
pass2,ivu_traffic_technologies_ag,IVU Traffic Technologies AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ivu_traffic_technologies_ag\2023\focused\ivu_traffic_technologies_ag_2023_taxonomy_focused.md,2,,,151,2.0,568,5.110014,ok,,1.0,579.0,202.0,781.0,,2.0
pass1,immofinanz_ag,Immofinanz AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\immofinanz_ag\2023\focused\immofinanz_ag_2023_taxonomy_focused.md,3,48.0,75.0,20331,,20788,2.622946,ok,,1.0,20676.0,35.0,20711.0,0.0,
pass1,immofinanz_ag,Immofinanz AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\immofinanz_ag\2023\focused\immofinanz_ag_2023_taxonomy_focused.md,3,76.0,133.0,20442,,20900,5.796676,ok,,1.0,20851.0,684.0,21535.0,10.0,
pass1,immofinanz_ag,Immofinanz AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\immofinanz_ag\2023\focused\immofinanz_ag_2023_taxonomy_focused.md,3,134.0,287.0,14501,,14958,18.73132,ok,,1.0,14860.0,1208.0,16068.0,13.0,
pass2,immofinanz_ag,Immofinanz AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\immofinanz_ag\2023\focused\immofinanz_ag_2023_taxonomy_focused.md,3,,,884,23.0,1302,11.311279,ok,,1.0,1299.0,686.0,1985.0,,11.0
pass1,indus_holding_ag,Indus Holding AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\indus_holding_ag\2023\focused\indus_holding_ag_2023_taxonomy_focused.md,1,61.0,74.0,10685,,11142,2.361903,ok,,1.0,11063.0,40.0,11103.0,0.0,
pass1,industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,4,31.0,90.0,20439,,20902,2.515211,ok,,1.0,20649.0,39.0,20688.0,0.0,
pass1,industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,4,91.0,168.0,20036,,20499,3.317519,ok,,1.0,20333.0,39.0,20372.0,0.0,
pass1,industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,4,169.0,391.0,21638,,22101,19.542702,ok,,1.0,21971.0,1010.0,22981.0,16.0,
pass1,industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,4,392.0,398.0,14021,,14484,4.713745,ok,,1.0,14452.0,39.0,14491.0,0.0,
pass2,industria_de_dise_o_textil_s_a,"Industria de Diseño Textil, S.A.",2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\industria_de_dise_o_textil_s_a\2023\focused\industria_de_dise_o_textil_s_a_2023_taxonomy_focused.md,4,,,858,16.0,1280,15.412034,ok,,1.0,1278.0,1074.0,2352.0,,13.0
pass1,instone_real_estate_group,Instone Real Estate Group,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\instone_real_estate_group\2023\focused\instone_real_estate_group_2023_taxonomy_focused.md,4,9.0,84.0,20214,,20673,2.286247,ok,,1.0,20635.0,29.0,20664.0,0.0,
pass1,instone_real_estate_group,Instone Real Estate Group,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\instone_real_estate_group\2023\focused\instone_real_estate_group_2023_taxonomy_focused.md,4,85.0,111.0,20360,,20818,3.321428,ok,,1.0,20747.0,29.0,20776.0,0.0,
pass1,instone_real_estate_group,Instone Real Estate Group,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\instone_real_estate_group\2023\focused\instone_real_estate_group_2023_taxonomy_focused.md,4,112.0,262.0,20051,,20509,3.75913,ok,,1.0,20449.0,41.0,20490.0,0.0,
pass1,instone_real_estate_group,Instone Real Estate Group,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\instone_real_estate_group\2023\focused\instone_real_estate_group_2023_taxonomy_focused.md,4,263.0,270.0,6550,,7008,36.482688,ok,,1.0,6808.0,35.0,6843.0,0.0,
pass1,jeronimo_martins_sgps_s_a,JERONIMO MARTINS SGPS S.A.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jeronimo_martins_sgps_s_a\2024\focused\jeronimo_martins_sgps_s_a_2024_taxonomy_focused.md,1,320.0,330.0,9096,,9559,9.967498,ok,,1.0,9460.0,521.0,9981.0,8.0,
pass2,jeronimo_martins_sgps_s_a,JERONIMO MARTINS SGPS S.A.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jeronimo_martins_sgps_s_a\2024\focused\jeronimo_martins_sgps_s_a_2024_taxonomy_focused.md,1,,,447,8.0,869,9.716693,ok,,1.0,872.0,388.0,1260.0,,6.0
pass1,jenoptik_ag,Jenoptik AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jenoptik_ag\2023\focused\jenoptik_ag_2023_taxonomy_focused.md,2,133.0,167.0,20138,,20596,19.484199,ok,,1.0,20516.0,972.0,21488.0,10.0,
pass1,jenoptik_ag,Jenoptik AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jenoptik_ag\2023\focused\jenoptik_ag_2023_taxonomy_focused.md,2,168.0,169.0,1908,,2366,1.709117,ok,,1.0,2368.0,34.0,2402.0,0.0,
pass2,jenoptik_ag,Jenoptik AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jenoptik_ag\2023\focused\jenoptik_ag_2023_taxonomy_focused.md,2,,,488,10.0,906,5.320608,ok,,1.0,911.0,320.0,1231.0,,10.0
pass1,jungheinrich_ag,Jungheinrich AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jungheinrich_ag\2023\focused\jungheinrich_ag_2023_taxonomy_focused.md,3,1.0,69.0,20409,,20868,4.171429,ok,,1.0,20552.0,29.0,20581.0,0.0,
pass1,jungheinrich_ag,Jungheinrich AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jungheinrich_ag\2023\focused\jungheinrich_ag_2023_taxonomy_focused.md,3,70.0,91.0,20270,,20729,22.834914,ok,,1.0,20468.0,1631.0,22099.0,26.0,
pass1,jungheinrich_ag,Jungheinrich AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jungheinrich_ag\2023\focused\jungheinrich_ag_2023_taxonomy_focused.md,3,92.0,104.0,11403,,11862,17.395868,ok,,1.0,11786.0,1222.0,13008.0,14.0,
pass2,jungheinrich_ag,Jungheinrich AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\jungheinrich_ag\2023\focused\jungheinrich_ag_2023_taxonomy_focused.md,3,,,2255,39.0,2673,22.728259,ok,,1.0,2637.0,1637.0,4274.0,,38.0
pass1,k_s_aktiengesellschaft,K+S Aktiengesellschaft,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\k_s_aktiengesellschaft\2023\focused\k_s_aktiengesellschaft_2023_taxonomy_focused.md,3,25.0,102.0,21396,,21856,9.310971,ok,,1.0,21763.0,470.0,22233.0,8.0,
pass1,k_s_aktiengesellschaft,K+S Aktiengesellschaft,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\k_s_aktiengesellschaft\2023\focused\k_s_aktiengesellschaft_2023_taxonomy_focused.md,3,103.0,129.0,20278,,20738,15.236229,ok,,1.0,20656.0,857.0,21513.0,13.0,
pass1,k_s_aktiengesellschaft,K+S Aktiengesellschaft,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\k_s_aktiengesellschaft\2023\focused\k_s_aktiengesellschaft_2023_taxonomy_focused.md,3,261.0,269.0,7392,,7852,4.195379,ok,,1.0,7727.0,35.0,7762.0,0.0,
pass2,k_s_aktiengesellschaft,K+S Aktiengesellschaft,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\k_s_aktiengesellschaft\2023\focused\k_s_aktiengesellschaft_2023_taxonomy_focused.md,3,,,1185,21.0,1605,15.791675,ok,,1.0,1591.0,967.0,2558.0,,12.0
pass1,kion_group_ag,KION GROUP AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kion_group_ag\2023\focused\kion_group_ag_2023_taxonomy_focused.md,1,284.0,291.0,5952,,6409,3.151738,ok,,1.0,6378.0,34.0,6412.0,0.0,
pass1,koninklijke_ahold_delhaize_n_v,KONINKLIJKE AHOLD DELHAIZE N.V.,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\koninklijke_ahold_delhaize_n_v\2024\focused\koninklijke_ahold_delhaize_n_v_2024_taxonomy_focused.md,1,193.0,203.0,8777,,9243,21.114041,ok,,1.0,9214.0,1462.0,10676.0,23.0,
pass2,koninklijke_ahold_delhaize_n_v,KONINKLIJKE AHOLD DELHAIZE N.V.,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\koninklijke_ahold_delhaize_n_v\2024\focused\koninklijke_ahold_delhaize_n_v_2024_taxonomy_focused.md,1,,,1105,23.0,1531,11.437561,ok,,1.0,1516.0,752.0,2268.0,,21.0
pass1,ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ksb_se_co_kgaa_vz\2023\focused\ksb_se_co_kgaa_vz_2023_taxonomy_focused.md,2,24.0,51.0,21633,,22097,3.257662,ok,,1.0,22001.0,41.0,22042.0,0.0,
pass1,ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ksb_se_co_kgaa_vz\2023\focused\ksb_se_co_kgaa_vz_2023_taxonomy_focused.md,2,52.0,64.0,14701,,15165,4.7341,ok,,1.0,15083.0,794.0,15877.0,11.0,
pass2,ksb_se_co_kgaa_vz,KSB SE & Co. KGaA Vz,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ksb_se_co_kgaa_vz\2023\focused\ksb_se_co_kgaa_vz_2023_taxonomy_focused.md,2,,,662,11.0,1086,9.8156,ok,,1.0,1088.0,608.0,1696.0,,9.0
pass1,kapsch_trafficcom_ag,Kapsch TrafficCom AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,7,1.0,27.0,20711,,21170,3.384701,ok,,1.0,21072.0,36.0,21108.0,0.0,
pass1,kapsch_trafficcom_ag,Kapsch TrafficCom AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,7,28.0,50.0,20473,,20932,4.973162,ok,,1.0,20864.0,36.0,20900.0,0.0,
pass1,kapsch_trafficcom_ag,Kapsch TrafficCom AG,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,7,51.0,70.0,20197,,20656,3.729922,ok,,1.0,20608.0,36.0,20644.0,0.0,
pass1,kapsch_trafficcom_ag,Kapsch TrafficCom AG,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,7,71.0,95.0,20473,,20932,3.670674,ok,,1.0,20773.0,36.0,20809.0,0.0,
pass1,kapsch_trafficcom_ag,Kapsch TrafficCom AG,2023,5.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,7,96.0,126.0,20816,,21275,5.619429,ok,,1.0,21068.0,48.0,21116.0,0.0,
pass1,kapsch_trafficcom_ag,Kapsch TrafficCom AG,2023,6.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,7,127.0,152.0,20297,,20756,3.73651,ok,,1.0,20666.0,36.0,20702.0,0.0,
pass1,kapsch_trafficcom_ag,Kapsch TrafficCom AG,2023,7.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kapsch_trafficcom_ag\2023\focused\kapsch_trafficcom_ag_2023_taxonomy_focused.md,7,153.0,160.0,3257,,3716,3.853791,ok,,1.0,3707.0,36.0,3743.0,0.0,
pass1,kl_ckner_co_se,Klöckner & Co SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kl_ckner_co_se\2023\focused\kl_ckner_co_se_2023_taxonomy_focused.md,2,17.0,162.0,20115,,20576,18.203914,ok,,1.0,20460.0,1114.0,21574.0,13.0,
pass1,kl_ckner_co_se,Klöckner & Co SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kl_ckner_co_se\2023\focused\kl_ckner_co_se_2023_taxonomy_focused.md,2,163.0,245.0,9055,,9516,4.705811,ok,,1.0,9413.0,468.0,9881.0,4.0,
pass2,kl_ckner_co_se,Klöckner & Co SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\kl_ckner_co_se\2023\focused\kl_ckner_co_se_2023_taxonomy_focused.md,2,,,1154,17.0,1575,36.553123,ok,,1.0,1568.0,361.0,1929.0,,9.0
pass1,knorr_bremse_ag,Knorr-Bremse AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\knorr_bremse_ag\2023\focused\knorr_bremse_ag_2023_taxonomy_focused.md,2,38.0,67.0,20307,,20766,10.977931,ok,,1.0,20636.0,531.0,21167.0,9.0,
pass1,knorr_bremse_ag,Knorr-Bremse AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\knorr_bremse_ag\2023\focused\knorr_bremse_ag_2023_taxonomy_focused.md,2,68.0,109.0,19812,,20271,10.659908,ok,,1.0,20092.0,1902.0,21994.0,30.0,
pass2,knorr_bremse_ag,Knorr-Bremse AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\knorr_bremse_ag\2023\focused\knorr_bremse_ag_2023_taxonomy_focused.md,2,,,2093,39.0,2511,14.9236,ok,,1.0,2490.0,1019.0,3509.0,,16.0
pass1,koenig_bauer_ag,Koenig & Bauer AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\koenig_bauer_ag\2023\focused\koenig_bauer_ag_2023_taxonomy_focused.md,1,139.0,2023.0,17654,,18113,11.705436,ok,,1.0,17970.0,599.0,18569.0,11.0,
pass2,koenig_bauer_ag,Koenig & Bauer AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\koenig_bauer_ag\2023\focused\koenig_bauer_ag_2023_taxonomy_focused.md,1,,,481,11.0,900,9.702218,ok,,1.0,898.0,544.0,1442.0,,6.0
pass1,krones_ag,Krones AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\krones_ag\2023\focused\krones_ag_2023_taxonomy_focused.md,2,83.0,138.0,21068,,21524,8.365708,ok,,1.0,21502.0,369.0,21871.0,3.0,
pass1,krones_ag,Krones AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\krones_ag\2023\focused\krones_ag_2023_taxonomy_focused.md,2,139.0,299.0,16116,,16572,10.226757,ok,,1.0,16480.0,544.0,17024.0,8.0,
pass2,krones_ag,Krones AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\krones_ag\2023\focused\krones_ag_2023_taxonomy_focused.md,2,,,748,11.0,1163,6.547404,ok,,1.0,1159.0,413.0,1572.0,,9.0
pass1,l_oreal,L'OREAL,2024,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\l_oreal\2024\focused\l_oreal_2024_taxonomy_focused.md,1,210.0,222.0,11922,,12379,5.223173,ok,,1.0,12250.0,809.0,13059.0,14.0,
pass2,l_oreal,L'OREAL,2024,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\l_oreal\2024\focused\l_oreal_2024_taxonomy_focused.md,1,,,719,14.0,1136,7.766406,ok,,1.0,1143.0,441.0,1584.0,,9.0
pass1,lacroix_group,LACROIX Group,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lacroix_group\2023\focused\lacroix_group_2023_taxonomy_focused.md,1,15.0,85.0,14648,,15104,3.380098,ok,,1.0,15003.0,35.0,15038.0,0.0,
pass1,lanxess_ag,LANXESS AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lanxess_ag\2023\focused\lanxess_ag_2023_taxonomy_focused.md,2,64.0,256.0,20022,,20480,17.083919,ok,,1.0,20359.0,981.0,21340.0,14.0,
pass1,lanxess_ag,LANXESS AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lanxess_ag\2023\focused\lanxess_ag_2023_taxonomy_focused.md,2,257.0,271.0,7542,,8000,2.771092,ok,,1.0,7960.0,98.0,8058.0,0.0,
pass2,lanxess_ag,LANXESS AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lanxess_ag\2023\focused\lanxess_ag_2023_taxonomy_focused.md,2,,,738,14.0,1154,9.931623,ok,,1.0,1146.0,421.0,1567.0,,7.0
pass1,leg_immobilien_se,LEG Immobilien SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,4,1.0,104.0,20873,,21330,3.716556,ok,,1.0,21155.0,365.0,21520.0,5.0,
pass1,leg_immobilien_se,LEG Immobilien SE,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,4,105.0,137.0,20126,,20580,19.641567,ok,,1.0,20394.0,1422.0,21816.0,20.0,
pass1,leg_immobilien_se,LEG Immobilien SE,2023,3.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,4,138.0,228.0,20216,,20674,3.486413,ok,,1.0,20572.0,27.0,20599.0,0.0,
pass1,leg_immobilien_se,LEG Immobilien SE,2023,4.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,4,229.0,229.0,588,,1046,2.734145,ok,,1.0,1044.0,33.0,1077.0,0.0,
pass2,leg_immobilien_se,LEG Immobilien SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\leg_immobilien_se\2023\focused\leg_immobilien_se_2023_taxonomy_focused.md,4,,,1496,25.0,1914,6.683727,ok,,1.0,1876.0,837.0,2713.0,,13.0
pass1,lenzing_ag,Lenzing AG,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lenzing_ag\2023\focused\lenzing_ag_2023_taxonomy_focused.md,2,14.0,51.0,20720,,21175,16.233458,ok,,1.0,20990.0,1011.0,22001.0,16.0,
pass1,lenzing_ag,Lenzing AG,2023,2.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lenzing_ag\2023\focused\lenzing_ag_2023_taxonomy_focused.md,2,52.0,57.0,5682,,6138,4.014875,ok,,1.0,6113.0,46.0,6159.0,0.0,
pass2,lenzing_ag,Lenzing AG,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\lenzing_ag\2023\focused\lenzing_ag_2023_taxonomy_focused.md,2,,,936,16.0,1351,7.696879,ok,,1.0,1345.0,446.0,1791.0,,8.0
pass1,max_automation_se_na_o_n,MAX AUTOMATION SE NA O.N.,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\max_automation_se_na_o_n\2023\focused\max_automation_se_na_o_n_2023_taxonomy_focused.md,1,7.0,173.0,17171,,17632,4.580754,ok,,1.0,17481.0,49.0,17530.0,0.0,
pass1,mbb_se,MBB SE,2023,1.0,,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mbb_se\2023\focused\mbb_se_2023_taxonomy_focused.md,1,32.0,47.0,15295,,15751,23.580224,ok,,1.0,15753.0,1633.0,17386.0,23.0,
pass2,mbb_se,MBB SE,2023,,1.0,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\mbb_se\2023\focused\mbb_se_2023_taxonomy_focused.md,1,,,1071,23.0,1486,11.130804,ok,,1.0,1481.0,697.0,2178.0,,12.0
