company,report_year,activity,label,code_numeric
Bike24 Holding AG,2023,Bedienung von persönlichen Mobilitätshilfen,,
Bike24 Holding AG,2023,Fahrradlogistik,,
Bike24 Holding AG,2023,"Operation of personal mobility devices,",,
Bike24 Holding AG,2023,"Operation of personal mobility devices, cycle logistics",,
Bike24 Holding AG,2023,cycle logistics,,
Bilfinger SE,2023,Manufacture of renewable energy technologies,CCM,3.1
Bilfinger SE,2023,Manufacture of equipment for the production and use of hydrogen,CCM,3.2
Bilfinger SE,2023,Manufacture of low-carbon transport technologies,CCM,3.3
Bilfinger SE,2023,Manufacture of other low-carbon technologies,CCM,3.6
Bilfinger SE,2023,solar installations,CCM,4.1
Bilfinger SE,2023,Storage of electricity,CCM,4.10
Bilfinger SE,2023,Storage of hydrogen,CCM,4.12
Bilfinger SE,2023,District heating / cooling distribution,CCM,4.15
Bilfinger SE,2023,Construction and safe operation of new nuclear power plants for the generation of electricity or heat,CCM,4.27
Bilfinger SE,2023,Electricity generation from hydropower: construction or operation of electricity generation facilities that produce electricity from hydropower,CCM,4.5
Bilfinger SE,2023,Transmission and distribution of electricity,CCM,4.9
Bilfinger SE,2023,Infrastructure for rail transport,CCM,6.14
Bilfinger SE,2023,electric charging points,CCM,6.15
Bilfinger SE,2023,Construction of new buildings,CCM,7.1
Bilfinger SE,2023,Renovation of existing buildings,CCM,7.2
Bilfinger SE,2023,"Installation, maintenance and repair of energy-efficiency equipment",CCM,7.3
Bilfinger SE,2023,land and buildings,CE,3.1
Brenntag SE,2023,Recycling of hazardous waste,OF,2.4
Brenntag SE,2023,Manufacture of other low-carbon technologies,CCM,3.6
Brenntag SE,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
Brenntag SE,2023,Freight transport services by road,CCM,6.6
Brenntag SE,2023,Construction of new buildings,CCM,7.1
Brenntag SE,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
Brenntag SE,2023,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
Brenntag SE,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Brenntag SE,2023,Acquisition and ownership of buildings,CCM,7.7
Brenntag SE,2023,Treatment of hazardous waste,CE,2.4
Brenntag SE,2023,Construction of new buildings,CE,3.1
Brenntag SE,2023,Remediation of contaminated sites and areas,PPC,2.4
Brenntag SE,2023,Treatment of urban waste water,WTR,2.2
Brenntag SE,2023,Treatment of hazardous waste,,
CA Immobilien Anlagen AG,2023,7.1 Construction of new buildings,,F.41.2
CA Immobilien Anlagen AG,2023,6.5 Transport by passenger car,,H.49.39
CA Immobilien Anlagen AG,2023,7.7 Acquisition and ownership of buildings,,L.68
CARREFOUR,2024,Capital expenditure on IT hardware.,,1.2
CARREFOUR,2024,Sorting and material recovery of non-hazardous waste,,2.7
CARREFOUR,2024,Provision of IT/OT data‑driven solutions from the circular economy objective,,4.1
CARREFOUR,2024,Sale of used goods.,,5.4
CARREFOUR,2024,Recycling and reusing plastic and cardboard.,,5.5
CARREFOUR,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",,6.5
CARREFOUR,2024,Construction of new buildings,,7.1
CARREFOUR,2024,Renovation of existing buildings,,7.2
CARREFOUR,2024,"LED, lighting installations, reflective paint for roofs.",,7.3
CARREFOUR,2024,"Installation, maintenance and repair of charging stations for electric vehicules in buildings (and parking spaces attached to buildings)",,7.4
CARREFOUR,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling energy performance of buildings",,7.5
CARREFOUR,2024,"Installation, maintenance and repair of renewable energy technologies",,7.6
CARREFOUR,2024,Acquisition and ownership of buildings,,7.7
CARREFOUR,2024,"Installation, maintenance and repair of energy efficiency equipment",CCA,7.3
CARREFOUR,2024,Collection and transport of non‑hazardous waste in source segregated fractions,CCM,5.5
CARREFOUR,2024,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
CARREFOUR,2024,Construction of new buildings,CCM,7.1
CARREFOUR,2024,Renovation of existing buildings,CCM,7.2
CARREFOUR,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
CARREFOUR,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
CARREFOUR,2024,"Installation, maintenance and repair of charging stations for electric vehicles in buildings (and parking spaces attached to buildings)",CCM,7.4
CARREFOUR,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulating and controlling the energy performance of buildings",CCM,7.5
CARREFOUR,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
CARREFOUR,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
CARREFOUR,2024,Acquisition and ownership of buildings,CCM,7.7
CARREFOUR,2024,"Manufacturing of electrical and electronic equipment for industrial, professional and consumer use",CE,1.2
CARREFOUR,2024,Sorting and material recovery of non‑hazardous waste,CE,2.7
CARREFOUR,2024,Provision of IT/OT data‑driven solutions,CE,4.1
CARREFOUR,2024,Sale of second‑hand goods,CE,5.4
CARREFOUR,2024,"Manufacture, installation and associated services for leakage control technologies enabling leakage reduction and prevention in water supply systems",WTR,1.1
CEWE Stiftung & Co. KGaA,2023,"Operation of personal mobility devices, cycle logistics",CCM,6.4
CEWE Stiftung & Co. KGaA,2023,"Transport by motorbikes, passenger cars and light commercial vehicles",CCM,6.5
CEWE Stiftung & Co. KGaA,2023,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.4
CEWE Stiftung & Co. KGaA,2023,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
CEWE Stiftung & Co. KGaA,2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
CHRISTIAN DIOR,2024,Renovation of existing buildings,CCA,7.2
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of energy efficiency equipment",CCA,7.3
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of charging stations for electric vehicles",CCA,7.4
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCA,7.5
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of renewable energy technologies",CCA,7.6
CHRISTIAN DIOR,2024,Acquisition and ownership of buildings,CCA,7.7
CHRISTIAN DIOR,2024,Renovation of existing buildings,CCM,7.2
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of energy efficiency equipment",CCM,7.3
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of charging stations for electric vehicles",CCM,7.4
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",CCM,7.5
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
CHRISTIAN DIOR,2024,Acquisition and ownership of buildings,CCM,7.7
CHRISTIAN DIOR,2024,Renovation of existing buildings,CE,3.2
CHRISTIAN DIOR,2024,Acquisition and ownership of buildings,,
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of charging stations for electric vehicles",,
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of energy efficiency equipment",,
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of instruments and devices for measuring, regulation and controlling energy performance of buildings",,
CHRISTIAN DIOR,2024,"Installation, maintenance and repair of renewable energy technologies",,
CHRISTIAN DIOR,2024,Renovation of existing buildings,,
"CIE Automotive, S.A.",2023,Manufacture of automotive and mobility components,,3.18
"CIE Automotive, S.A.",2023,Manufacturing of automotive and mobility components,CCM,3.18
"CIE Automotive, S.A.",2023,"Installation, maintenance and repair of energy efficient equipment",CCM,7.3
"CIE Automotive, S.A.",2023,"Installation, maintenance and repair of renewable energy technologies",CCM,7.6
Commerzbank AG,2023,Amount and proportion of other taxonomy-eligible but not taxonomy-aligned economic activities not referred to in rows 1 to 6 above in the denominator of the applicable KPI,,
Commerzbank AG,2023,Amount and proportion of taxonomy-eligible but not taxonomy-aligned economic activity referred to in Section 4.26 of Annexes I and II to Delegated Regulation 2021/2139 in the denominator of the applicable KPI,,
Commerzbank AG,2023,Amount and proportion of taxonomy-eligible but not taxonomy-aligned economic activity referred to in Section 4.27 of Annexes I and II to Delegated Regulation 2021/2139 in the denominator of the applicable KPI,,
Commerzbank AG,2023,Amount and proportion of taxonomy-eligible but not taxonomy-aligned economic activity referred to in Section 4.28 of Annexes I and II to Delegated Regulation 2021/2139 in the denominator of the applicable KPI,,
Commerzbank AG,2023,Amount and proportion of taxonomy-eligible but not taxonomy-aligned economic activity referred to in Section 4.29 of Annexes I and II to Delegated Regulation 2021/2139 in the denominator of the applicable KPI,,
Commerzbank AG,2023,Amount and proportion of taxonomy-eligible but not taxonomy-aligned economic activity referred to in Section 4.30 of Annexes I and II to Delegated Regulation 2021/2139 in the denominator of the applicable KPI,,
Commerzbank AG,2023,Amount and proportion of taxonomy-eligible but not taxonomy-aligned economic activity referred to in Section 4.31 of Annexes I and II to Delegated Regulation 2021/2139 in the denominator of the applicable KPI,,
Compagnie de l'Odet SE,2023,Manufacture of plastic packaging,,1.1
Compagnie de l'Odet SE,2023,"Creative, artistic and live entertainment activities",,13.1
Compagnie de l'Odet SE,2023,"Production of cinematographic films, videos and television programs; sound recording and music publishing",,13.3
Compagnie de l'Odet SE,2023,Manufacture of low-carbon technologies for transportation,,3.3
Compagnie de l'Odet SE,2023,Battery manufacturing,,3.4
Compagnie de l'Odet SE,2023,Provision of data-based IT/operational solutions,,4.1
Compagnie de l'Odet SE,2023,Electricity storage,,4.10
Compagnie de l'Odet SE,2023,Products as services and other circular service models focused on use and results,,5.5
Compagnie de l'Odet SE,2023,Road freight transport,,6.6
Compagnie de l'Odet SE,2023,Renovation of existing buildings,,7.2
Compagnie de l'Odet SE,2023,"installation, maintenance and repair of equipment promoting energy efficiency",,7.3
Compagnie de l'Odet SE,2023,Acquisition and ownership of buildings,,7.7
Compagnie de l'Odet SE,2023,Programming and broadcasting activity,,8.3
Compagnie de l'Odet SE,2023,"Production of cinematographic films, videos and television programs; sound recording and music publishing",CCA,13.3
Compagnie de l'Odet SE,2023,Programming and broadcasting activity,CCA,8.3
Compagnie de l'Odet SE,2023,Manufacture of low-carbon technologies for transportation,CCM,3.3
Compagnie de l'Odet SE,2023,Acquisition and ownership of buildings,CCM,7.7
Continental AG,2023,manufacture of automotive and mobility systems and components for road vehicles,,3.18
Continental AG,2023,manufacture of rail rolling stock constituents,,3.19
Continental AG,2023,manufacture of materials for industrial plant insulation,,3.6
Continental AG,2023,Manufacture of automotive and mobility components,CCM,3.18
Continental AG,2023,Manufacture of rail rolling stock constituents,CCM,3.19
Continental AG,2023,Manufacture of other low-carbon technologies,CCM,3.6
"Corporacion Financiera Alba, S.A.",2023,Acquisition and ownership of buildings,CCM,7.7
Covestro AG,2023,"Construction of new buildings,",,3.1
Covestro AG,2023,Manufacture of hydrogen,,3.10
Covestro AG,2023,Manufacture of plastics in primary form,,3.17
Covestro AG,2023,"Demolition and wrecking of buildings and other structures,",,3.3
Covestro AG,2023,"Maintenance of roads and motorways,",,3.4
Covestro AG,2023,Provision of IT/OT data-driven solutions.,,4.1
Covestro AG,2023,High-efficiency co-generation of heat/cool and power from fossil gaseous fuels.,,4.30
Covestro AG,2023,"Sea and coastal freight water transport, vessels for port operations and auxiliary activities,",,6.10
Covestro AG,2023,"Freight rail transport,",,6.2
Covestro AG,2023,"Transport by motorbikes, passenger cars and light commercial vehicles,",,6.5
Covestro AG,2023,"Inland freight water transport,",,6.8
Covestro AG,2023,"Construction of new buildings,",,7.1
Covestro AG,2023,Acquisition and ownership of buildings.,,7.7
Covestro AG,2023,Manufacture of hydrogen,CCM,3.10
Covestro AG,2023,Manufacture of chlorine,CCM,3.13
Covestro AG,2023,Manufacture of organic basic chemicals,CCM,3.14
Covestro AG,2023,Manufacture of nitric acid,CCM,3.16
Covestro AG,2023,Manufacture of plastics in primary form,CCM,3.17
